# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Dec  7 05:41:49 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
#
pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim
TOI-2427 b,TOI-2427,1,1.30600110,0.00001020,-0.00001020,0,1.800,0.120,-0.120,0
TOI-244 b,TOI-244,1,7.39722500,0.00002600,-0.00002300,0,1.520,0.120,-0.120,0
TOI-2443 b,TOI-2443,1,15.66949400,0.00092600,-0.00100400,0,2.773,0.049,-0.051,0
TOI-2445 b,TOI-2445,1,0.37112810,0.00000050,-0.00000050,0,1.250,0.080,-0.080,0
TOI-2447 b,TOI-2447,1,69.33684000,0.00009000,-0.00011000,0,9.606,0.135,-0.123,0
TOI-2459 b,TOI-2459,1,19.10471800,0.00002300,-0.00002400,0,2.953,0.092,-0.066,0
TOI-2485 b,TOI-2485,1,11.23479000,0.00005400,-0.00005200,0,12.139,0.504,-0.504,0
TOI-2497 b,TOI-2497,1,10.65566900,0.00003800,-0.00003800,0,11.142,0.616,-0.549,0
TOI-2498 b,TOI-2498,1,3.73825200,0.00000400,-0.00000400,0,6.060,0.290,-0.270,0
TOI-251 b,TOI-251,1,4.93777000,0.00002800,-0.00002900,0,2.740,0.180,-0.180,0
TOI-2524 b,TOI-2524,1,7.18585000,0.00001000,-0.00001000,0,11.209,0.224,-0.336,0
TOI-2525 b,TOI-2525,1,23.28560000,0.00170000,-0.00170000,0,8.676,0.112,-0.112,0
TOI-2525 c,TOI-2525,1,49.25190000,0.00040000,-0.00040000,0,10.133,0.112,-0.112,0
TOI-2529 b,TOI-2529,1,64.59490000,0.00030000,-0.00030000,0,11.545,0.560,-0.560,0
TOI-2545 b,TOI-2545,1,7.99403700,,,0,2.750,,,0
TOI-2567 b,TOI-2567,1,5.98394400,0.00001300,-0.00001300,0,10.929,0.347,-0.325,0
TOI-257 b,TOI-257,1,18.38818000,0.00085000,-0.00084000,0,7.163,0.146,-0.146,0
TOI-2570 b,TOI-2570,1,2.98876150,0.00000220,-0.00000220,0,13.641,0.392,-0.381,0
TOI-2583 A b,TOI-2583 A,1,4.52072650,0.00000490,-0.00000490,0,14.460,0.448,-0.370,0
TOI-2587 A b,TOI-2587 A,1,5.45664000,0.00001100,-0.00001100,0,12.072,0.471,-0.448,0
TOI-2589 b,TOI-2589,1,61.62770000,0.00020000,-0.00020000,0,12.106,0.336,-0.336,0
TOI-260 b,TOI-260,1,13.47585300,0.00001300,-0.00001100,0,1.710,0.080,-0.080,0
TOI-261.01,TOI-261,1,3.36392540,,,0,3.045,0.211,-0.211,0
TOI-262 b,TOI-262,1,11.14529000,0.00003000,-0.00003000,0,2.070,0.150,-0.150,0
TOI-2641 b,TOI-2641,1,4.88097400,0.00002300,-0.00003700,0,18.103,5.179,-7.174,0
TOI-2669 b,TOI-2669,1,6.20340000,0.00010000,-0.00010000,0,19.728,1.793,-1.793,0
TOI-269 b,TOI-269,1,3.69771040,0.00000370,-0.00000370,0,2.770,0.120,-0.120,0
TOI-270 b,TOI-270,1,3.36015380,0.00000480,-0.00000480,0,1.206,0.039,-0.039,0
TOI-270 c,TOI-270,1,5.66057310,0.00000310,-0.00000310,0,2.355,0.064,-0.064,0
TOI-270 d,TOI-270,1,11.37957300,0.00001300,-0.00001300,0,2.133,0.058,-0.058,0
TOI-2714 b,TOI-2714,1,2.49938700,0.00000400,-0.00000400,0,13.720,0.700,-0.670,0
TOI-2768 b,TOI-2768,1,1.50801000,0.00000600,-0.00000600,0,2.630,0.450,-0.440,0
TOI-277 b,TOI-277,1,3.99400000,0.00040000,-0.00040000,0,2.650,0.180,-0.180,0
TOI-2796 b,TOI-2796,1,4.80849830,0.00000570,-0.00000560,0,17.262,,,-1
TOI-2803 A b,TOI-2803 A,1,1.96229325,0.00000082,-0.00000082,0,18.114,0.381,-0.359,0
TOI-2818 b,TOI-2818,1,4.03970900,0.00000240,-0.00000230,0,15.278,0.516,-0.504,0
TOI-2842 b,TOI-2842,1,3.55140580,0.00000770,-0.00000780,0,12.845,0.572,-0.538,0
TOI-286 b,TOI-286,1,4.51172440,0.00000310,-0.00000270,0,1.420,0.100,-0.100,0
TOI-286 c,TOI-286,1,39.36182600,0.00007000,-0.00008100,0,1.880,0.120,-0.120,0
TOI-2977 b,TOI-2977,1,2.35056140,0.00000250,-0.00000250,0,13.159,0.347,-0.303,0
TOI-2981 b,TOI-2981,1,3.60150100,0.00000200,-0.00000200,0,13.400,0.420,-0.420,0
TOI-3023 b,TOI-3023,1,3.90149710,0.00000310,-0.00000310,0,16.432,0.482,-0.359,0
TOI-3071 b,TOI-3071,1,1.26693800,0.00000200,-0.00000200,0,7.160,0.570,-0.510,0
TOI-3082 b,TOI-3082,1,1.92690700,0.00012800,-0.00013400,0,3.662,0.146,-0.145,0
TOI-3235 b,TOI-3235,1,2.59261842,0.00000041,-0.00000041,0,11.400,0.493,-0.493,0
TOI-3261 b,TOI-3261,1,0.88313310,0.00000100,-0.00000100,0,3.820,0.420,-0.350,0
TOI-329 b,TOI-329,1,5.70439000,0.00013000,-0.00013000,0,4.941,0.292,-0.256,0
TOI-332 b,TOI-332,1,0.77703800,0.00000100,-0.00000100,0,3.200,0.160,-0.110,0
TOI-3321 b,TOI-3321,1,3.65251450,0.00000270,-0.00000280,0,15.558,0.785,-0.717,0
TOI-3331 A b,TOI-3331 A,1,2.01802310,0.00000430,-0.00000440,0,12.980,0.482,-0.482,0
TOI-3353.01,TOI-3353,1,4.66579650,,,0,2.667,0.231,-0.231,0
TOI-3362 b,TOI-3362,1,18.09547000,0.00003000,-0.00003000,0,12.801,0.482,-0.460,0
TOI-3364 b,TOI-3364,1,5.87689180,0.00000690,-0.00000690,0,12.229,0.426,-0.359,0
TOI-3540 A b,TOI-3540 A,1,3.11999900,0.00000790,-0.00000790,0,23.539,,,0
TOI-3568 b,TOI-3568,1,4.41796500,0.00000500,-0.00000500,0,5.300,0.270,-0.270,0
TOI-3629 b,TOI-3629,1,3.93655100,0.00000500,-0.00000600,0,8.295,0.224,-0.224,0
TOI-3688 A b,TOI-3688 A,1,3.24607500,0.00001200,-0.00001200,0,13.081,0.538,-0.493,0
TOI-3693 b,TOI-3693,1,9.08851600,0.00002600,-0.00002700,0,12.599,0.325,-0.258,0
TOI-3714 b,TOI-3714,1,2.15484900,0.00000100,-0.00000100,0,11.321,0.336,-0.336,0
TOI-3757 b,TOI-3757,1,3.43875300,0.00000400,-0.00000400,0,12.000,0.400,-0.500,0
TOI-3785 b,TOI-3785,1,4.67473730,0.00000380,-0.00000380,0,5.140,0.160,-0.160,0
TOI-3807 b,TOI-3807,1,2.89897270,0.00000380,-0.00000390,0,18.495,,,-1
TOI-3819 b,TOI-3819,1,3.24431410,0.00000550,-0.00000550,0,13.137,0.404,-0.392,0
TOI-3884 b,TOI-3884,1,4.54458280,0.00000980,-0.00000980,0,6.430,0.200,-0.200,0
TOI-3894 b,TOI-3894,1,4.33454000,0.00000220,-0.00000220,0,15.278,0.616,-0.572,0
TOI-3912 b,TOI-3912,1,3.49362640,0.00000380,-0.00000380,0,14.280,0.460,-0.448,0
TOI-3919 b,TOI-3919,1,7.43323400,0.00001400,-0.00001400,0,12.319,0.583,-0.560,0
TOI-3976 A b,TOI-3976 A,1,6.60766200,0.00001600,-0.00001500,0,12.274,0.404,-0.392,0
TOI-3984 A b,TOI-3984 A,1,4.35332600,0.00000500,-0.00000500,0,7.900,0.240,-0.240,0
TOI-4010 b,TOI-4010,1,1.34833500,0.00000300,-0.00000200,0,3.020,0.080,-0.080,0
TOI-4010 c,TOI-4010,1,5.41465400,0.00000700,-0.00000700,0,5.930,0.110,-0.120,0
TOI-4010 d,TOI-4010,1,14.70886000,0.00003000,-0.00003000,0,6.180,0.140,-0.150,0
TOI-4010 e,TOI-4010,1,762.00000000,90.00000000,-90.00000000,-1,,,,
TOI-406.01,TOI-406,1,13.17572940,,,0,1.960,0.446,-0.446,0
TOI-4087 b,TOI-4087,1,3.17748350,0.00000094,-0.00000094,0,13.047,0.280,-0.269,0
TOI-411 b,HD 22946,1,4.04029500,0.00001500,-0.00001400,0,1.362,0.040,-0.040,0
TOI-411 c,HD 22946,1,9.57308300,0.00001400,-0.00001400,0,2.328,0.038,-0.039,0
TOI-4127 b,TOI-4127,1,56.39879000,0.00010000,-0.00010000,0,12.285,0.437,-0.359,0
TOI-4137 b,TOI-4137,1,3.80161220,0.00000650,-0.00000650,0,13.574,0.448,-0.437,0
TOI-4145 A b,TOI-4145 A,1,4.06644280,0.00000580,-0.00000580,0,13.305,0.359,-0.347,0
TOI-4153 b,TOI-4153,1,4.61741410,0.00000150,-0.00000150,0,16.119,0.504,-0.471,0
TOI-4184 b,TOI-4184,1,4.90198040,0.00000520,-0.00000520,0,2.430,0.210,-0.210,0
TOI-4201 b,TOI-4201,1,3.58191940,0.00000110,-0.00000110,0,13.675,0.448,-0.448,0
TOI-421 b,TOI-421,1,5.19757600,0.00000500,-0.00000500,0,2.640,0.080,-0.080,0
TOI-421 c,TOI-421,1,16.06754100,0.00000400,-0.00000400,0,5.090,0.070,-0.070,0
TOI-4308 b,TOI-4308,1,9.15120100,0.00003600,-0.00003700,0,2.419,0.119,-0.133,0
TOI-431 b,TOI-431,1,0.49004700,0.00001000,-0.00000700,0,1.280,0.040,-0.040,0
TOI-431 c,TOI-431,1,4.84940000,0.00030000,-0.00020000,0,,,,
TOI-431 d,TOI-431,1,12.46103000,0.00002000,-0.00002000,0,3.290,0.090,-0.090,0
TOI-4329 b,TOI-4329,1,2.92230000,0.00015000,-0.00015000,0,16.813,2.130,-2.130,0
TOI-4336 A b,TOI-4336 A,1,16.33633400,0.00002400,-0.00002300,0,2.120,0.080,-0.090,0
TOI-4342 b,TOI-4342,1,5.53824980,0.00000570,-0.00000580,0,2.266,0.038,-0.038,0
TOI-4342 c,TOI-4342,1,10.68871600,0.00001500,-0.00001500,0,2.415,0.043,-0.040,0
TOI-4377 b,TOI-4377,1,4.37808100,0.00001900,-0.00001900,0,15.110,0.908,-0.908,0
TOI-4379 b,TOI-4379,1,3.25352000,0.00002000,-0.00002000,0,16.690,0.886,-0.886,0
TOI-4406 b,TOI-4406,1,30.08364000,0.00005000,-0.00005000,0,11.209,0.224,-0.224,0
TOI-4438 b,TOI-4438,1,7.44628000,0.00000900,-0.00000900,0,2.520,0.130,-0.130,0
TOI-444 b,TOI-444,1,17.96360000,0.00004000,-0.00004000,0,2.770,0.200,-0.200,0
TOI-4443.01,TOI-4443,1,1.84985670,,,0,1.719,0.135,-0.135,0
TOI-4463 A b,TOI-4463 A,1,2.88071980,0.00000280,-0.00000270,0,13.260,0.717,-0.504,0
TOI-4479 b,TOI-4479,1,1.15890000,0.00001000,-0.00002000,0,2.820,0.650,-0.630,0
TOI-4495.01,TOI-4495,1,5.18300430,,,0,3.630,0.208,-0.208,0
TOI-451 b,TOI-451,1,1.85870300,0.00002500,-0.00003500,0,1.910,0.120,-0.120,0
TOI-451 c,TOI-451,1,9.19252200,0.00006000,-0.00010000,0,3.100,0.130,-0.130,0
TOI-451 d,TOI-451,1,16.36498800,0.00004400,-0.00004400,0,4.070,0.150,-0.150,0
TOI-4515 b,TOI-4515,1,15.26644600,0.00001300,-0.00001300,0,12.170,0.430,-0.430,0
TOI-4527.01,TOI-4527,1,0.39944450,,,0,0.909,0.953,-0.953,0
TOI-4551 b,TOI-4551,1,9.95581000,0.00007600,-0.00007800,0,11.859,1.233,-0.695,0
TOI-4559 b,TOI-4559,1,3.96599100,0.00031400,-0.00033200,0,1.415,0.126,-0.112,0
TOI-4562 b,TOI-4562,1,225.10640000,0.00015000,-0.00015000,0,,,,
TOI-4562 c,TOI-4562,1,3990.00000000,201.00000000,-192.00000000,0,,,,
TOI-4582 b,TOI-4582,1,31.03400000,0.00100000,-0.00100000,0,10.536,1.009,-1.345,0
TOI-4600 b,TOI-4600,1,82.68690000,0.00030000,-0.00030000,0,6.800,0.310,-0.300,0
TOI-4600 c,TOI-4600,1,482.81910000,0.00180000,-0.00170000,0,9.420,0.420,-0.410,0
TOI-4602.01,TOI-4602,1,3.98120910,,,0,2.550,0.784,-0.784,0
TOI-4603 b,TOI-4603,1,7.24599000,0.00022000,-0.00021000,0,11.680,0.426,-0.392,0
TOI-4633 c,TOI-4633,1,271.94450000,0.00390000,-0.00400000,0,3.200,0.200,-0.190,0
TOI-4641 b,TOI-4641,1,22.09341000,0.00005100,-0.00004700,0,8.183,0.291,-0.314,0
TOI-470 b,TOI-470,1,12.19148000,0.00003000,-0.00003000,0,4.340,0.290,-0.290,0
TOI-4791 b,TOI-4791,1,4.28088000,0.00002200,-0.00002300,0,12.442,0.560,-0.560,0
TOI-480 b,TOI-480,1,6.86619600,0.00001400,-0.00001400,0,2.854,0.132,-0.102,0
TOI-481 b,TOI-481,1,10.33111000,0.00002000,-0.00002000,0,11.097,0.112,-0.112,0
TOI-4860 b,TOI-4860,1,1.52275910,0.00000030,-0.00000030,0,8.700,0.400,-0.400,0
TOI-4914 b,TOI-4914,1,10.60057000,0.00001000,-0.00001000,0,12.870,0.360,-0.360,0
TOI-500 b,TOI-500,1,0.54817700,0.00001900,-0.00001900,0,1.166,0.061,-0.058,0
TOI-500 c,TOI-500,1,6.63560000,0.00400000,-0.00400000,0,,,,
TOI-500 d,TOI-500,1,26.23300000,0.02000000,-0.02000000,0,,,,
TOI-500 e,TOI-500,1,61.30000000,0.28000000,-0.28000000,0,,,,
TOI-5005 b,TOI-5005,1,6.30850440,0.00000920,-0.00000880,0,6.250,0.240,-0.240,0
TOI-5076 b,TOI-5076,1,23.44500000,0.00100000,-0.00100000,0,3.200,0.100,-0.100,0
TOI-5082.01,TOI-5082,1,4.24012200,,,0,2.548,0.130,-0.130,0
TOI-5126 b,TOI-5126,1,5.45883850,0.00000700,-0.00000720,0,4.740,0.160,-0.140,0
TOI-5126 c,TOI-5126,1,17.89990000,0.00180000,-0.00130000,0,3.860,0.170,-0.160,0
TOI-5153 b,TOI-5153,1,20.33003000,0.00007000,-0.00007000,0,11.882,0.448,-0.448,0
TOI-5174 b,TOI-5174,1,12.21428600,,,0,5.351,,,0
TOI-519 b,TOI-519,1,1.26523280,0.00000050,-0.00000050,0,11.545,0.336,-0.336,0
TOI-5205 b,TOI-5205,1,1.63075700,0.00000100,-0.00000100,0,11.600,0.300,-0.300,0
TOI-5218 b,TOI-5218,1,4.29145200,0.00000400,-0.00000400,0,9.860,0.390,-0.390,0
TOI-5232 b,TOI-5232,1,4.09666920,0.00000670,-0.00000670,0,12.778,0.572,-0.504,0
TOI-5238 b,TOI-5238,1,4.87217100,,,0,5.220,,,0
TOI-5293 A b,TOI-5293 A,1,2.93028900,0.00000400,-0.00000400,0,11.900,0.400,-0.400,0
TOI-530 b,TOI-530,1,6.38759700,0.00001900,-0.00001800,0,9.303,0.673,-0.673,0
TOI-5301 b,TOI-5301,1,5.85885800,0.00001600,-0.00001600,0,13.092,0.852,-0.785,0
TOI-5319 b,TOI-5319,1,4.07853000,0.00000800,-0.00000800,0,2.830,0.570,-0.590,0
TOI-532 b,TOI-532,1,2.32665080,0.00000300,-0.00000300,0,5.820,0.190,-0.190,0
TOI-5344 b,TOI-5344,1,3.79262200,0.00000620,-0.00000620,0,10.604,0.235,-0.235,0
TOI-5388.01,TOI-5388,1,2.59467500,,,0,1.894,0.559,-0.559,0
TOI-5398 b,TOI-5398,1,10.59054700,0.00001200,-0.00001100,0,10.300,0.400,-0.400,0
TOI-5398 c,TOI-5398,1,4.77271000,0.00016000,-0.00014000,0,3.520,0.190,-0.190,0
TOI-540 b,TOI-540,1,1.23914910,0.00000170,-0.00000170,0,0.903,0.052,-0.052,0
TOI-544 b,TOI-544,1,1.54835200,0.00000200,-0.00000200,0,2.018,0.076,-0.076,0
TOI-544 c,TOI-544,1,50.08900000,0.24000000,-0.24000000,0,,,,
TOI-5542 b,TOI-5542,1,75.12375000,0.00019000,-0.00018000,0,11.310,0.404,-0.392,0
TOI-558 b,TOI-558,1,14.57407100,0.00002600,-0.00002600,0,12.173,0.460,-0.426,0
TOI-559 b,TOI-559,1,6.98390950,0.00000510,-0.00000510,0,12.229,0.314,-0.280,0
TOI-561 b,TOI-561,1,0.44656880,0.00000070,-0.00000080,0,1.425,0.037,-0.037,0
TOI-561 c,TOI-561,1,10.77883100,0.00003400,-0.00003600,0,2.910,0.040,-0.040,0
TOI-561 d,TOI-561,1,25.71240000,0.00010000,-0.00020000,0,2.820,0.070,-0.070,0
TOI-561 e,TOI-561,1,77.03000000,0.25000000,-0.24000000,0,2.550,0.120,-0.130,0
TOI-5616 b,TOI-5616,1,2.00284900,0.00000400,-0.00000400,0,10.780,0.540,-0.470,0
TOI-5634 A b,TOI-5634 A,1,2.20353730,0.00000840,-0.00000840,0,10.420,0.620,-0.550,0
TOI-564 b,TOI-564,1,1.65114400,0.00001800,-0.00001800,0,11.433,7.958,-3.251,0
TOI-5678 b,TOI-5678,1,47.73022000,0.00014000,-0.00013000,0,4.910,0.080,-0.080,0
TOI-5704 b,TOI-5704,1,3.77111600,0.00001150,-0.00001070,0,3.227,0.187,-0.140,0
TOI-5713 b,TOI-5713,1,10.44198900,0.00001500,-0.00001400,0,1.770,0.170,-0.140,0
TOI-5720 b,TOI-5720,1,1.43445550,0.00000360,-0.00000360,0,1.090,0.070,-0.070,0
TOI-5799 b,TOI-5799,1,4.16475300,0.00038000,-0.00042700,0,1.625,0.192,-0.128,0
TOI-5803 b,TOI-5803,1,5.38305000,0.00020700,-0.00020000,0,3.273,0.125,-0.119,0
TOI-6002 b,TOI-6002,1,10.90482100,0.00002100,-0.00001800,0,1.650,0.220,-0.190,0
TOI-6008 b,TOI-6008,1,0.85743470,0.00004240,-0.00004240,0,1.030,0.050,-0.050,0
TOI-6029 b,TOI-6029,1,5.79870000,0.00040000,-0.00040000,0,14.392,1.098,-1.098,0
TOI-6034 b,TOI-6034,1,2.57618400,0.00000200,-0.00000200,0,11.920,0.480,-0.480,0
TOI-6086 b,TOI-6086,1,1.38887250,0.00008270,-0.00008270,0,1.180,0.070,-0.070,0
TOI-615 b,TOI-615,1,4.66159830,0.00000250,-0.00000160,0,18.977,0.583,-0.639,0
TOI-620 b,TOI-620,1,5.09881790,0.00000450,-0.00000460,0,3.760,0.150,-0.150,0
TOI-622 b,TOI-622,1,6.40251300,0.00003100,-0.00005400,0,9.236,0.314,-0.325,0
TOI-6255 b,TOI-6255,1,0.23818244,0.00000012,-0.00000012,0,1.079,0.065,-0.065,0
TOI-628 b,TOI-628,1,3.40956750,0.00000700,-0.00000690,0,11.882,0.460,-0.381,0
TOI-640 b,TOI-640,1,5.00377750,0.00000480,-0.00000480,0,19.851,0.673,-0.628,0
TOI-654.01,TOI-654,1,1.52756570,,,0,2.371,0.125,-0.125,0
TOI-663 b,TOI-663,1,2.59890200,0.00000320,-0.00000300,0,2.270,0.100,-0.090,0
TOI-663 c,TOI-663,1,4.69555070,0.00000950,-0.00000940,0,2.260,0.100,-0.100,0
TOI-663 d,TOI-663,1,7.10272680,0.00002970,-0.00002790,0,1.920,0.130,-0.130,0
TOI-6651 b,TOI-6651,1,5.05697300,0.00001600,-0.00001800,0,5.090,0.270,-0.260,0
TOI-669 b,TOI-669,1,3.94515200,0.00001800,-0.00001800,0,2.586,0.130,-0.110,0
TOI-672 b,TOI-672,1,3.63357500,0.00000100,-0.00000100,0,5.260,0.083,-0.099,0
TOI-674 b,TOI-674,1,1.97714300,0.00000300,-0.00000300,0,5.250,0.170,-0.170,0
TOI-677 b,TOI-677,1,11.23660000,0.00011000,-0.00011000,0,13.115,0.336,-0.336,0
TOI-700 b,TOI-700,1,9.97721900,0.00004100,-0.00003800,0,0.914,0.053,-0.049,0
TOI-700 c,TOI-700,1,16.05113700,0.00002000,-0.00002000,0,2.600,0.140,-0.130,0
TOI-700 d,TOI-700,1,37.42396000,0.00039000,-0.00035000,0,1.073,0.059,-0.054,0
TOI-700 e,TOI-700,1,27.80978000,0.00046000,-0.00040000,0,0.953,0.089,-0.075,0
TOI-712 b,TOI-712,1,9.53136100,0.00001800,-0.00001700,0,2.049,0.012,-0.080,0
TOI-712 c,TOI-712,1,51.69906000,0.00017000,-0.00017000,0,2.701,0.092,-0.082,0
TOI-712 d,TOI-712,1,84.83960000,0.00043000,-0.00040000,0,2.474,0.090,-0.082,0
TOI-715 b,TOI-715,1,19.28800400,0.00002700,-0.00002400,0,1.550,0.064,-0.064,0
TOI-733 b,TOI-733,1,4.88476500,0.00001900,-0.00002400,0,1.992,0.085,-0.090,0
TOI-757 b,TOI-757,1,17.46819000,0.00002000,-0.00002000,0,2.500,0.100,-0.100,0
TOI-762 A b,TOI-762 A,1,3.47168260,0.00000072,-0.00000072,0,8.339,0.191,-0.191,0
TOI-763 b,TOI-763,1,5.60570000,0.00130000,-0.00130000,0,2.280,0.110,-0.110,0
TOI-763 c,TOI-763,1,12.27370000,0.00530000,-0.00770000,0,2.630,0.120,-0.120,0
TOI-771 b,TOI-771,1,2.32602100,0.00000100,-0.00000100,0,1.422,0.108,-0.086,0
TOI-776 b,TOI-776,1,8.24662000,0.00002400,-0.00003100,0,1.798,0.078,-0.077,0
TOI-776 c,TOI-776,1,15.66532300,0.00007500,-0.00007000,0,2.047,0.081,-0.078,0
TOI-778 b,TOI-778,1,4.63361100,0.00000100,-0.00000100,0,15.400,0.500,-0.500,0
TOI-782 b,TOI-782,1,8.02400150,0.00000770,-0.00000720,0,2.734,0.085,-0.085,0
TOI-784 b,HD 307842,1,2.79703650,0.00000310,-0.00000300,0,1.930,0.110,-0.090,0
TOI-813 b,TOI-813,1,83.89110000,0.00270000,-0.00310000,0,6.710,0.380,-0.380,0
TOI-815 b,TOI-815,1,11.19725900,0.00001800,-0.00001700,0,2.940,0.050,-0.050,0
TOI-815 c,TOI-815,1,34.97614500,0.00009900,-0.00009700,0,2.620,0.100,-0.090,0
TOI-824 b,TOI-824,1,1.39297800,0.00001800,-0.00001700,0,2.926,0.202,-0.191,0
TOI-833 b,TOI-833,1,1.04187770,0.00003240,-0.00003240,0,1.270,0.070,-0.070,0
TOI-836 b,TOI-836,1,3.81673000,0.00001000,-0.00001000,0,1.704,0.067,-0.067,0
TOI-836 c,TOI-836,1,8.59545000,0.00001000,-0.00001000,0,2.587,0.088,-0.088,0
TOI-837 b,TOI-837,1,8.32491130,0.00000360,-0.00000360,0,9.169,0.381,-0.269,0
TOI-849 b,TOI-849,1,0.76554800,0.00005300,-0.00005300,0,3.640,0.380,-0.380,0
TOI-858 B b,TOI-858 B,1,3.27971780,0.00000140,-0.00000140,0,14.067,0.437,-0.437,0
TOI-871 b,TOI-871,1,14.36256500,0.00009000,-0.00009000,0,1.664,0.114,-0.113,0
TOI-880.02,TOI-880,1,2.57359430,,,0,2.778,0.229,-0.229,0
TOI-892 b,TOI-892,1,10.62656000,0.00007000,-0.00007000,0,11.994,0.224,-0.224,0
TOI-904 b,TOI-904,1,10.87720000,0.00030000,-0.00030000,0,2.426,0.163,-0.152,0
TOI-904 c,TOI-904,1,83.99970000,0.00060000,-0.00070000,0,2.167,0.130,-0.118,0
TOI-905 b,TOI-905,1,3.73949400,0.00003800,-0.00003800,0,13.126,0.594,-0.572,0
TOI-907.01,TOI-907,1,4.58491290,,,0,9.616,0.612,-0.612,0
TOI-908 b,TOI-908,1,3.18379200,0.00000700,-0.00000700,0,3.186,0.155,-0.155,0
TOI-913 b,TOI-913,1,11.09864400,0.00058700,-0.00058100,0,2.453,0.127,-0.101,0
TOI-942 b,TOI-942,1,4.32421000,0.00001900,-0.00001900,0,3.890,0.250,-0.230,0
TOI-942 c,TOI-942,1,10.15627200,0.00003700,-0.00003400,0,4.670,0.340,-0.300,0
TOI-954 b,TOI-954,1,3.68497290,0.00000270,-0.00000280,0,9.550,0.594,-0.695,0
TOI-969 b,TOI-969,1,1.82373050,0.00000200,-0.00000210,0,2.765,0.088,-0.097,0
TOI-969 c,TOI-969,1,1700.00000000,290.00000000,-280.00000000,0,,,,
TRAPPIST-1 b,TRAPPIST-1,1,1.51082600,0.00000600,-0.00000600,0,1.116,0.014,-0.012,0
TRAPPIST-1 c,TRAPPIST-1,1,2.42193700,0.00001800,-0.00001800,0,1.097,0.014,-0.012,0
TRAPPIST-1 d,TRAPPIST-1,1,4.04921900,0.00002600,-0.00002600,0,0.788,0.011,-0.010,0
TRAPPIST-1 e,TRAPPIST-1,1,6.10101300,0.00003500,-0.00003500,0,0.920,0.013,-0.012,0
TRAPPIST-1 f,TRAPPIST-1,1,9.20754000,0.00003200,-0.00003200,0,1.045,0.013,-0.012,0
TRAPPIST-1 g,TRAPPIST-1,1,12.35244600,0.00005400,-0.00005400,0,1.129,0.015,-0.013,0
TRAPPIST-1 h,TRAPPIST-1,1,18.77286600,0.00021400,-0.00021400,0,0.755,0.014,-0.014,0
TYC 0434-04538-1 b,TYC 0434-04538-1,1,193.20000000,0.40000000,-0.40000000,0,,,,
TYC 1422-614-1 b,TYC 1422-614-1,1,198.40000000,0.42000000,-0.42000000,0,,,,
TYC 1422-614-1 c,TYC 1422-614-1,1,559.30000000,1.20000000,-1.20000000,0,,,,
TYC 2187-512-1 b,TYC 2187-512-1,1,691.90000000,8.77000000,-8.61000000,0,,,,
TYC 3318-01333-1 b,TYC 3318-01333-1,1,562.00000000,4.10000000,-4.00000000,0,,,,
TYC 3667-1280-1 b,TYC 3667-1280-1,1,26.46800000,0.00500000,-0.00500000,0,,,,
TYC 4282-00605-1 b,TYC 4282-00605-1,1,101.54000000,0.05000000,-0.05000000,0,,,,
TYC 8998-760-1 b,TYC 8998-760-1,1,,,,,,,,
TYC 8998-760-1 c,TYC 8998-760-1,1,,,,,12.330,6.725,-3.363,0
Teegarden's Star b,Teegarden's Star,1,4.90634000,0.00041000,-0.00041000,0,,,,
Teegarden's Star c,Teegarden's Star,1,11.41600000,0.00300000,-0.00300000,0,,,,
Teegarden's Star d,Teegarden's Star,1,26.13000000,0.03000000,-0.04000000,0,,,,
TrES-1 b,TrES-1,1,3.03007000,0.00000800,-0.00000800,0,12.666,0.673,-0.673,0
TrES-2 b,TrES-2,1,2.47063000,0.00001000,-0.00001000,0,15.244,0.897,-0.897,0
TrES-3 b,TrES-3,1,1.30618581,,,0,14.975,0.347,-0.415,0
TrES-4 b,TrES-4,1,3.55395000,0.00007500,-0.00007500,0,18.046,2.018,-2.018,0
TrES-5 b,TrES-5,1,1.48224686,0.00000614,-0.00000614,0,13.384,0.168,-0.168,0
UCAC3 113-933 b,UCAC3 113-933,1,,,,,,,,
UCAC4 328-061594 b,UCAC4 328-061594,1,,,,,,,,
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,1,,,,,,,,
USco CTIO 108 b,USco CTIO 108,1,,,,,,,,
USco1556 b,USco1556 A,1,,,,,,,,
USco1621 b,USco1621 A,1,,,,,,,,
UZ For b,UZ For,1,5840.00000000,1095.00000000,-1095.00000000,0,,,,
